id,title,rating_norm,vote_confidence,fame_score,popularity_score
601337,83,0.7127702098396945,0.4953042898185353,0.7048651861128507,0.5907924467100039
132316,Jab Tak Hai Jaan,0.7018271455929376,0.6711013679254577,0.9456514130172825,0.7580752481031272
1214368,Golmaal 5,0.28206363958013925,0.0,0.9585269938452223,0.3298676440905876
1122030,Alpha,0.28206363958013925,0.0,0.4708951340212831,0.1835780861434058
900783,The Kashmir Files,0.7085137352128276,0.5365245567934175,0.6642523676879072,0.6006412768246759
62883,Hum Saath Saath Hain,0.5966176982934057,0.5390763362558743,0.7290143185447852,0.6046889352481772
17501,Don,0.6886310860388595,0.6759782121110939,0.8873526865810683,0.741288485541251
4254,Kal Ho Naa Ho,0.7447460537263184,0.7222151272692248,0.880200634072451,0.7729904182787566
1604783,Mission Muh Dikhayi,0.28206363958013925,0.0,0.0,0.04230954593702089
1059007,Agra,0.4636772732633566,0.21259794409391847,0.0,0.18648046024115866
695962,Bhool Bhulaiyaa 2,0.6119929293286683,0.5339166897989392,0.6519964094091707,0.5810520416114681
1136736,Lust Stories 2,0.5593484849049146,0.47972085660485114,0.432586324057803,0.4775246410857462
362045,Bajirao Mastani,0.7241409988144084,0.6783434699360551,0.8296683140225858,0.7306105524937674
720557,Tiger 3,0.5751157973701663,0.48776822277891935,0.8593216078352091,0.6123363744844933
20495,Mujhse Shaadi Karogi,0.6470798701553979,0.5738401878905502,0.9646519757622144,0.7020696765917767
581361,Badla,0.7219658549975009,0.6079745782517053,0.7288257017024865,0.661328606798809
601635,Laal Singh Chaddha,0.6294402597756059,0.5352277879101464,0.73238347236973,0.6085063640278403
464458,Ittefaq,0.6790179446920013,0.5630012469194952,0.635963225577669,0.6022923451828233
157800,Har Dil Jo Pyar Karega,0.5430992095560899,0.45428044530839296,0.79344487521089,0.5693525889162966
21210,Dil Se..,0.6841835792648175,0.6231989013028106,0.8139599748017999,0.6895749250468085
734253,Adipurush,0.45832135509037863,0.5533318399274724,0.6677461611597594,0.5734045635715944
10788,Kambakkht Ishq,0.4209061633827142,0.48381275077831976,0.8597109440237797,0.5871462206426169
496524,Simmba,0.6166506493834707,0.5440209338605002,0.6717223585449483,0.5932258185942803
404604,Mom,0.7522030866957216,0.6372432365291052,0.45660136106252586,0.6002946514141239
1000438,Emergency,0.4102829549475174,0.24673233445507345,0.5943153553767601,0.37553983380544603
19025,Bhool Bhulaiyaa,0.6688659882566176,0.629253948267005,0.8046074784980229,0.6878018133347522
496076,Zero,0.5159483794746099,0.5630012469194952,0.9324052699870216,0.6667645237230203
1226572,Superboys of Malegaon,0.7385258586573363,0.4516725783139147,0.25390187463693,0.43536935926233256
85985,Ek Tha Tiger,0.6184354798128711,0.6377938322817555,0.8446191661570082,0.6969376795739985
14194,Dhoom 2,0.6586550307458368,0.6690086651469673,0.7766575081983123,0.6997502729022013
1143407,Sky Force,0.650721414212892,0.4516725783139147,0.36838524384201576,0.45654370335719163
611359,Tu Jhoothi Main Makkaar,0.6270103836677988,0.6388874176431732,0.6403462091313233,0.6375434999933122
204435,Krrish 3,0.5659661489426139,0.6280674066612747,0.8093184538887865,0.6731275321717292
376812,Sultan,0.6869185355625687,0.6584154779311503,0.8353098180337336,0.715759238606638
1045931,Crew,0.6639684275618938,0.510690974863848,0.7609799928054006,0.6087692981510207
403867,Kaabil,0.6872249227182323,0.5921306549843697,0.6650010864848849,0.6282559245946037
51216,Ghulam,0.6214365103158087,0.4896975851551797,0.7255099343902862,0.580202128699806
41902,Baadshah,0.650252825581803,0.5588006959877173,0.6620331869904444,0.6034882627276483
1475768,Maatrubhumi,0.28206363958013925,0.0,0.49454698750613485,0.19067364218886132
16345,Billu,0.6374271118546915,0.5609195589326934,0.871915677943172,0.6656945275741367
160265,Koyla,0.6504375160504245,0.5057804877012513,0.8236772916720522,0.6228480831448676
1141868,Tante Siska,0.28206363958013925,0.0,0.0,0.04230954593702089
1142921,Tere Ishk Mein,0.5321375759720093,0.3213187457050207,0.7651488169175871,0.48609059160883894
4435,Aśoka,0.6430438735377649,0.6029247450111063,0.7706569709255855,0.6592622820644489
850935,Online Ishq,0.28206363958013925,0.0,0.0,0.04230954593702089
441909,Tiger Zinda Hai,0.6180689350833151,0.6128182373799914,0.8369718970307708,0.6808519399307238
8453,Fanaa,0.6683059547579919,0.6447283503020714,0.8006551016235788,0.6950430163669118
72127,Ram Lakhan,0.6325609849825058,0.37708616706396747,0.5315800844170527,0.4617555649576738
1656578,What Remains,0.28206363958013925,0.0,0.07641416595725359,0.06523379572419696
534780,Andhadhun,0.7594225425033824,0.7619458500596469,0.7075539366375259,0.7452497798995709
127501,Barfi!,0.7592889414783017,0.7000415341893974,0.7570947698477236,0.7260446159802308
1214835,De De Pyaar De 2,0.6051474028271528,0.3131325226727623,0.6736190165952067,0.4650807028726542
1020951,Chandu Champion,0.7040140496842466,0.4148717123269186,0.49942870554592506,0.4836101608962198
799155,Attack,0.6781661918874661,0.638341884857893,0.540801347336412,0.6150533696558846
33125,Border,0.6461598028865077,0.5243094537131237,0.5338302404816399,0.5454432421196862
14395,Kabhi Alvida Naa Kehna,0.6353299276087616,0.6431636704177179,0.9667504906394049,0.7390646550628807
1213777,Dhadak 2,0.6754155082105964,0.3361697496066879,0.20589309886242116,0.3479736181739942
276935,Ek Villain,0.6502342902899423,0.6100746892137452,0.7125468088456294,0.64684026526474
287767,Mardaani,0.6567135968659142,0.5630012469194952,0.6104762133151586,0.5913005893301571
15772,Guru,0.6823566689020447,0.5837713419552862,0.7877469774333994,0.6597518316407339
413882,Ok Jaanu,0.5793806818684397,0.4934646689101469,0.5868270034959726,0.5343607712296385
235984,Goliyon Ki Raasleela Ram-Leela,0.6951243181979008,0.6286621606473269,0.7764719267178899,0.682974414101082
79990,Desi Boyz,0.6268079232989003,0.5566433061581487,0.9090530998940736,0.672890936850039
208036,Ramaiya Vastavaiya,0.6139062771328605,0.4434863552816563,0.5005463877150188,0.4861673532893456
44977,Dhoom 3,0.6004594906826715,0.6795086495624711,0.8258641880858448,0.7115579372875133
206324,Bhaag Milkha Bhaag,0.7481174951064035,0.6677350947254165,0.6162915917797626,0.6643594038988683
679844,Radhe,0.3883646005996991,0.497115823811943,0.7811085877042314,0.566000969497793
232696,Joru ka Ghulam,0.5613789774737586,0.32897644594009795,0.20631824808458465,0.3270393663134931
46418,Rehnaa Hai Terre Dil Mein,0.6286479916181427,0.4462783234329784,0.6289004703293165,0.5284204177296544
21566,Raja Hindustani,0.6316588933272484,0.5023901664322624,0.6403636937666951,0.5631725336668402
1015981,Jolly LLB 3,0.6194761039880039,0.4218533242838646,0.8333850707033574,0.5749562651653334
7913,Rang De Basanti,0.7069416605636696,0.7364299196102532,0.6156695006823957,0.6957785550749085
338065,Dil Dhadakne Do,0.6828472382251908,0.6006929581152533,0.7331589149823657,0.6527558871918776
1029827,Drishyam 2,0.7926429196113476,0.5510717111774821,0.7693831932524566,0.6528008370650542
